"Orden de Satélite","Num OS","Estado","Satélite Procesos","Valor Unitario","Cantidad","Producto","SubTotal","Orden de Produccion","Proveedor","Orden Satélite PDF","Fecha Entrega a Satélite","Fecha Promesa a Molt","Ficha Técnica Producto","Orden de Producción Det","Creado por","Cliente","Id.","Costeo","Costeos Detalles"
"OS-0021097-6546-3-Camiseta polo",21097,"En Proceso","Bordado",1200.0,6,"Camiseta polo",7200.0,"OP-AEROSAN S.A.S. 0006546","SEIIBA  SAS","","27/03/2026","03/03/2026","","6546-3-Camiseta polo","Cristian Esguerra","AEROSAN S.A.S.","81073853","COS-0012455 (Costeo)",""
"OS-0021096-6546-3-Camiseta polo",21096,"Finalizado","Bordado",1200.0,554,"Camiseta polo",664800.0,"OP-AEROSAN S.A.S. 0006546","SEIIBA  SAS","","04/03/2026","06/03/2026","","6546-3-Camiseta polo","Cristian Esguerra","AEROSAN S.A.S.","81073831","COS-0012455 (Costeo)",""
"OS-0021095-6545-1-Camiseta polo",21095,"En Proceso","Bordado",1200.0,10,"Camiseta polo",12000.0,"OP-AEROSAN S.A.S. 0006545","SEIIBA  SAS","","27/03/2026","31/03/2026","","6545-1-Camiseta polo","Cristian Esguerra","AEROSAN S.A.S.","81073761","COS-0012448 (Costeo)",""
"OS-0021094-6545-1-Camiseta polo",21094,"En Proceso","Bordado",1200.0,50,"Camiseta polo",60000.0,"OP-AEROSAN S.A.S. 0006545","SEIIBA  SAS","","04/03/2026","06/03/2026","","6545-1-Camiseta polo","Cristian Esguerra","AEROSAN S.A.S.","81073642","COS-0012448 (Costeo)",""
"OS-0021093-6364-6-pantalón  overol",21093,"Creado","Bordado",2000.0,1,"pantalón  overol",2000.0,"OP-FLET X 0006364","SEIIBA  SAS","","04/03/2026","05/03/2026","108141 FT. PANTALÓN OVEROL AZUL OSCURO TRANSER.pdf","6364-6-pantalón  overol","Cristian Esguerra","FLET X","81072464","COS-0011920 (Costeo)",""
"OS-0021092-6570-2-pantalón  overol",21092,"Finalizado","Bordado",2000.0,4,"pantalón  overol",8000.0,"OP-FLET X 0006570","SEIIBA  SAS","","04/03/2026","05/03/2026","111030 FT_ PANTALÓN OVEROL AZUL OSCURO DRIL SANSON TRANSER HOMBRE.pdf","6570-2-pantalón  overol","Cristian Esguerra","FLET X","81072341","COS-0012530 (Costeo)",""
"OS-0021091-6547-6-Saco Tejido",21091,"En Proceso","Paquete Completo Sin Marca",39000.0,30,"Saco Tejido",1170000.0,"OP-AEROSAN S.A.S. 0006547","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","SACO TEJIDO CUELLO V.pdf","6547-6-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81070721","COS-0012213 (Costeo)",""
"OS-0021090-6602-8-Saco Tejido",21090,"Creado","Paquete Completo",49000.0,14,"Saco Tejido",686000.0,"OP-AEROSAN S.A.S. 0006602","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","","6602-8-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81070098","COS-0012621 (Costeo)",""
"OS-0021089-6602-7-Saco Tejido",21089,"Creado","Paquete Completo",39000.0,30,"Saco Tejido",1170000.0,"OP-AEROSAN S.A.S. 0006602","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","","6602-7-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81069949","COS-0012621 (Costeo)",""
"OS-0021088-6548-2-Saco Tejido",21088,"En Proceso","Paquete Completo Sin Marca",39000.0,230,"Saco Tejido",8970000.0,"OP-AEROSAN S.A.S. 0006548","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","SACO TEJIDO CUELLO V.pdf","6548-2-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81069324","COS-0012459 (Costeo)",""
"OS-0021087-6548-1-Saco Tejido",21087,"En Proceso","Paquete Completo Sin Marca",39000.0,330,"Saco Tejido",1.287E7,"OP-AEROSAN S.A.S. 0006548","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","SACO TEJIDO CUELLO V.pdf","6548-1-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81068972","COS-0012459 (Costeo)",""
"OS-0021086-6547-5-Saco Tejido",21086,"En Proceso","Paquete Completo",39000.0,56,"Saco Tejido",2184000.0,"OP-AEROSAN S.A.S. 0006547","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","SACO TEJIDO CUELLO V.pdf","6547-5-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81068733","COS-0012213 (Costeo)",""
"OS-0021085-6545-11-Saco Tejido",21085,"En Proceso","Paquete Completo",49000.0,4,"Saco Tejido",196000.0,"OP-AEROSAN S.A.S. 0006545","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","SACO TEJIDO CUELLO V.pdf","6545-11-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81068352","COS-0012448 (Costeo)",""
"OS-0021084-6545-6-Saco Tejido",21084,"En Proceso","Paquete Completo",49000.0,2,"Saco Tejido",98000.0,"OP-AEROSAN S.A.S. 0006545","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","","6545-6-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81068100","COS-0012448 (Costeo)",""
"OS-0021083-6545-3-Saco Tejido",21083,"En Proceso","Paquete Completo",39000.0,58,"Saco Tejido",2262000.0,"OP-AEROSAN S.A.S. 0006545","MANUFACTURAS TEXTIES CRIS SAS","","03/03/2026","25/03/2026","","6545-3-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81068068","COS-0012448 (Costeo)",""
"OS-0021082-6545-2-Saco Tejido",21082,"En Proceso","Paquete Completo",39000.0,72,"Saco Tejido",2808000.0,"OP-AEROSAN S.A.S. 0006545","MANUFACTURAS TEXTIES CRIS SAS","","04/03/2026","25/03/2026","SACO TEJIDO CUELLO V.pdf","6545-2-Saco Tejido","Cristian Esguerra","AEROSAN S.A.S.","81067892","COS-0012448 (Costeo)",""
"OS-0021081-6630-2-Pantalón dotación",21081,"En Proceso","Confección|Prelavado|Corte",1500.0,45,"Pantalón dotación",472500.0,"OP-Molt Panamá (PA) 0006630","JAIRO HERNANDO RODRIGUEZ VALBUENA","","03/03/2026","13/03/2026","208150 FT. JEAN AZUL OSCURO SUPER 99 DAMA.pdf","6630-2-Pantalón dotación","Cristian Esguerra","Molt Panamá (PA)","81058952","COS-0012687 (Costeo)",""
"OS-0021080-6630-1-Pantalón dotación",21080,"En Proceso","Confección|Corte|Prelavado",1500.0,155,"Pantalón dotación",1782500.0,"OP-Molt Panamá (PA) 0006630","JAIRO HERNANDO RODRIGUEZ VALBUENA","","03/03/2026","13/03/2026","208149 FT. JEAN AZUL OSCURO CINTA REFLECTIVA SUPER 99 DAMA (1).pdf","6630-1-Pantalón dotación","Cristian Esguerra","Molt Panamá (PA)","81058507","COS-0012687 (Costeo)",""
"OS-0021079-6574-1-CAMISA MANGA LARGA",21079,"En Proceso","Bordado",4400.0,36,"CAMISA MANGA LARGA",158400.0,"OP-NUTRESA 0006574","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","03/03/2026","05/03/2026","102166 FT. CAMISA AZUL CLARO MANGA LARGA ADMINISTRADOR BEER STATION GRUPO ACO HOMBRE.pdf","6574-1-CAMISA MANGA LARGA","Cristian Esguerra","NUTRESA","81057363","COS-0012544 (Costeo)",""
"OS-0021078-6616-3-OXFORD",21078,"En Proceso","Corte",850.0,300,"OXFORD",255000.0,"OP-PARKING INTERNATIONAL S A S 0006616","SANDRA CAROLINA RATIVA BERNAL","","03/03/2026","10/03/2026","202036 FT. BLUSA BLANCO VERDE GRIS PARKING DAMA.pdf","6616-3-OXFORD","Cristian Esguerra","PARKING INTERNATIONAL S A S","81055668","COS-0012665 (Costeo)",""
"OS-0021077-6616-1-CAMISA MANGA LARGA",21077,"Finalizado","Corte",850.0,700,"CAMISA MANGA LARGA",595000.0,"OP-PARKING INTERNATIONAL S A S 0006616","SANDRA CAROLINA RATIVA BERNAL","","03/03/2026","11/03/2026","102045 FT. CAMISA BLANCO VERDE GRIS PARKING HOMBRE.pdf","6616-1-CAMISA MANGA LARGA","Cristian Esguerra","PARKING INTERNATIONAL S A S","81055546","COS-0012665 (Costeo)",""
"OS-0021076-6616-2-PANTALÓN  CALLE  DAMA",21076,"Finalizado","Corte",950.0,300,"PANTALÓN  CALLE  DAMA",285000.0,"OP-PARKING INTERNATIONAL S A S 0006616","SANDRA CAROLINA RATIVA BERNAL","","03/03/2026","10/03/2026","208012 FT. PANTALÓN CALLE GRIS DAMA PARKING.pdf","6616-2-PANTALÓN  CALLE  DAMA","Cristian Esguerra","PARKING INTERNATIONAL S A S","81050423","COS-0012665 (Costeo)",""
"OS-0021075-6581-13-PANTALÓN  CALLE  DAMA",21075,"En Proceso","Confección",6000.0,135,"PANTALÓN  CALLE  DAMA",810000.0,"OP-NUTRESA 0006581","MARIA LIGIA AGUDELO SIERRA","","03/03/2026","18/03/2026","208104 FT. PANTALÓN DRIL BLANCO JEFE COCINA AUXILIAR CORRAL GOURMET GRUPO ACO DAMA (1).pdf","6581-13-PANTALÓN  CALLE  DAMA","Cristian Esguerra","NUTRESA","81045617","COS-0012572 (Costeo)",""
"OS-0021074-6581-12-PANTALON RESORTADO CABALLERO",21074,"En Proceso","Confección",6000.0,104,"PANTALON RESORTADO CABALLERO",624000.0,"OP-NUTRESA 0006581","MARIA LIGIA AGUDELO SIERRA","","03/03/2026","18/03/2026","108107 FT. PANTALÓN DRIL BLANCO JEFE COCINA AUXILIAR CORRAL GOURMET GRUPO ACO HOMBRE (2).pdf","6581-12-PANTALON RESORTADO CABALLERO","Cristian Esguerra","NUTRESA","81044356","COS-0012572 (Costeo)",""
"OS-0021073-6564-18-Pantalón  Cuarto Frio",21073,"En Proceso","Bordado",700.0,120,"Pantalón  Cuarto Frio",84000.0,"OP-NUTRESA 0006564","SEIIBA  SAS","","03/03/2026","05/03/2026","108088 FT. PANTALÓN PIJAMA FLEECE BLANCO RESORTADO CUARTO FRÍO ACO UNISEX (3).pdf","6564-18-Pantalón  Cuarto Frio","Cristian Esguerra","NUTRESA","81042852","COS-0012515 (Costeo)",""
"OS-0021072-6564-5-Buzo / Cerrado",21072,"Finalizado","Bordado|Bordado",700.0,173,"Buzo / Cerrado",368900.0,"OP-NUTRESA 0006564","SEIIBA  SAS","","03/03/2026","05/03/2026","104111 FT. SACO PIJAMA FLEECE CUARTO FRÍO ACO UNISEX (1).pdf","6564-5-Buzo / Cerrado","Cristian Esguerra","NUTRESA","81011843","COS-0012515 (Costeo)",""
"OS-0021071-6533-4-CAMISA MANGA LARGA",21071,"En Proceso","Confección",12000.0,118,"CAMISA MANGA LARGA",1416000.0,"OP-CLARO COLOMBIA 0006533","JESSICA  NATHALIA PRECIADO  PULIDO","","06/03/2026","25/03/2026","FT. BLUSA BLANCO MANGA LARGA CAV Y TIENDA CLARO DAMA.pdf","6533-4-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","81011391","COS-0012424 (Costeo)",""
"OS-0021070-6533-1-CAMISA MANGA LARGA",21070,"En Proceso","Confección",12000.0,50,"CAMISA MANGA LARGA",600000.0,"OP-CLARO COLOMBIA 0006533","JESSICA  NATHALIA PRECIADO  PULIDO","","06/03/2026","25/03/2026","FT. CAMISA BLANCO MANGA LARGA CAV Y TIENDA CLARO HOMBRE.pdf","6533-1-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","81011271","COS-0012424 (Costeo)",""
"OS-0021069-6533-4-CAMISA MANGA LARGA",21069,"En Proceso","Confección",12000.0,937,"CAMISA MANGA LARGA",1.1244E7,"OP-CLARO COLOMBIA 0006533","ICYACOL","","02/03/2026","27/03/2026","FT. BLUSA BLANCO MANGA LARGA CAV Y TIENDA CLARO DAMA.pdf","6533-4-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","81010761","COS-0012424 (Costeo)",""
"OS-0021068-6616-4-PANTALÓN ADMINISTRATIVO HOMBRE",21068,"Finalizado","Corte",950.0,700,"PANTALÓN ADMINISTRATIVO HOMBRE",665000.0,"OP-PARKING INTERNATIONAL S A S 0006616","SANDRA CAROLINA RATIVA BERNAL","","03/03/2026","16/03/2026","108027 FT. PANTALÓN CALLE GRIS PARKING HOMBRE.pdf","6616-4-PANTALÓN ADMINISTRATIVO HOMBRE","Cristian Esguerra","PARKING INTERNATIONAL S A S","81010373","COS-0012665 (Costeo)",""
"OS-0021067-6533-4-CAMISA MANGA LARGA",21067,"En Proceso","Confección",12000.0,235,"CAMISA MANGA LARGA",2820000.0,"OP-CLARO COLOMBIA 0006533","JUAN SEBASTIAN PEREZ AYALA","","03/03/2026","27/03/2026","FT. BLUSA BLANCO MANGA LARGA CAV Y TIENDA CLARO DAMA.pdf","6533-4-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","81008484","COS-0012424 (Costeo)",""
"OS-0021066-6573-3-HODDIE CERRADO",21066,"En Proceso","Confección",6500.0,20,"HODDIE CERRADO",130000.0,"OP-SITARA 0006573","JOSE MIGUEL RUIZ HUERTAS","","03/03/2026","04/03/2026","104154 FT. BUSO MANGA LARGA FLEECE BLANCO HOMBRE BOGOTÁ SITARA.pdf","6573-3-HODDIE CERRADO","Cristian Esguerra","SITARA","81008342","COS-0012542 (Costeo)",""
"OS-0021065-6597-1-POLO MANGA CORTA",21065,"En Proceso","Confección",7000.0,49,"POLO MANGA CORTA",343000.0,"OP-SITARA 0006597","JOSE MIGUEL RUIZ HUERTAS","","03/03/2026","04/03/2026","104155 FT. BUSO MANGA CORTA PERCHADO BLANCO BARANCA SITARA.pdf","6597-1-POLO MANGA CORTA","Cristian Esguerra","SITARA","81008230","COS-0012608 (Costeo)",""
"OS-0021064-6573-2-CAMISA MANGA CORTA",21064,"En Proceso","Confección",7000.0,19,"CAMISA MANGA CORTA",133000.0,"OP-SITARA 0006573","JOSE MIGUEL RUIZ HUERTAS","","03/03/2026","04/03/2026","104153 FT. BUSO MANGA CORTA PERCHADO BLANCO HOMBRE BOGOTÁ SITARA.pdf","6573-2-CAMISA MANGA CORTA","Cristian Esguerra","SITARA","81008194","COS-0012542 (Costeo)",""
"OS-0021063-6579-6-BLUSA MANGA CORTA",21063,"Finalizado","Bordado",2400.0,130,"BLUSA MANGA CORTA",312000.0,"OP-NUTRESA 0006579","SEIIBA  SAS","","03/03/2026","05/03/2026","202179 FT. BLUSA AZUL MANGA CORTA BARMAN DOMICILIARIO LEÑOS Y CARBÓN GRUPO ACO DAMA.pdf","6579-6-BLUSA MANGA CORTA","Cristian Esguerra","NUTRESA","80999771","COS-0012561 (Costeo)",""
"OS-0021062-6579-5-camisa",21062,"Finalizado","Bordado",2400.0,41,"camisa",98400.0,"OP-NUTRESA 0006579","SEIIBA  SAS","","03/03/2026","05/03/2026","202177 FT. BLUSA AZUL MANGA LARGA BARMAN DOMICILIARIO LEÑOS Y CARBÓN GRUPO ACO DAMA.pdf","6579-5-camisa","Cristian Esguerra","NUTRESA","80999747","COS-0012561 (Costeo)",""
"OS-0021061-6579-2-CAMISA MANGA CORTA",21061,"Finalizado","Bordado",2400.0,75,"CAMISA MANGA CORTA",180000.0,"OP-NUTRESA 0006579","SEIIBA  SAS","","03/03/2026","05/03/2026","102164 FT. CAMISA AZUL MANGA CORTA BARMAN DOMICILIARIO LEÑOS Y CARBÓN GRUPO ACO HOMBRE.pdf","6579-2-CAMISA MANGA CORTA","Cristian Esguerra","NUTRESA","80999695","COS-0012561 (Costeo)",""
"OS-0021060-6425-2-POLO MANGA CORTA",21060,"En Proceso","Bordado",1650.0,12,"POLO MANGA CORTA",19800.0,"OP-NUTRESA 0006425","SEIIBA  SAS","","03/03/2026","05/03/2026","203196 FT. POLO MANGA CORTA BLANCO ENTRENAMIENTO CORRAL TRADICIONAL GRUPO ACO DAMA.pdf","6425-2-POLO MANGA CORTA","Cristian Esguerra","NUTRESA","80999102","COS-0012136 (Costeo)",""
"OS-0021059-6621-1-Gorro",21059,"En Proceso","Paquete Completo",26500.0,500,"Gorro",1.325E7,"OP-THE PUB S.A.S 0006621","DAVID EDUARDO VERA","","02/03/2026","04/03/2026","WhatsApp Image 2026-01-21 at 8.31.32 AM.jpeg","6621-1-Gorro","Cristian Esguerra","THE PUB S.A.S","80977874","COS-0012371 (Costeo)",""
"OS-0021058-6533-1-CAMISA MANGA LARGA",21058,"En Proceso","Confección",12000.0,252,"CAMISA MANGA LARGA",3024000.0,"OP-CLARO COLOMBIA 0006533","ICYACOL","","02/03/2026","27/03/2026","FT. CAMISA BLANCO MANGA LARGA CAV Y TIENDA CLARO HOMBRE.pdf","6533-1-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","80966550","COS-0012424 (Costeo)",""
"OS-0021057-6584-16-Pantalón dotación",21057,"En Proceso","Confección",12000.0,240,"Pantalón dotación",2880000.0,"OP-NUTRESA 0006584","NELSON BERMUDEZ SOGAMOSO","","05/03/2026","25/03/2026","108111 FT. PANTALÓN CALLE CAQUI OPERARIO DOMICILIARIO CORRAL TRADICIONAL GRUPO ACO HOMBRE (2).pdf","6584-16-Pantalón dotación","Cristian Esguerra","NUTRESA","80960917","COS-0012578 (Costeo)",""
"OS-0021056-6584-16-Pantalón dotación",21056,"En Proceso","Confección",11500.0,300,"Pantalón dotación",3450000.0,"OP-NUTRESA 0006584","YAMILE SANDOVAL CAMACHO","","02/03/2026","18/03/2026","108111 FT. PANTALÓN CALLE CAQUI OPERARIO DOMICILIARIO CORRAL TRADICIONAL GRUPO ACO HOMBRE (2).pdf","6584-16-Pantalón dotación","Cristian Esguerra","NUTRESA","80960739","COS-0012578 (Costeo)",""
"OS-0021055-6584-14-PANTALÓN  CALLE  DAMA",21055,"En Proceso","Confección",12000.0,660,"PANTALÓN  CALLE  DAMA",7920000.0,"OP-NUTRESA 0006584","NELSON BERMUDEZ SOGAMOSO","","04/03/2026","25/03/2026","208108 FT. PANTALÓN CALLE CAQUI ADMINISTRADOR CORRAL TRADICIONAL GRUPO ACO DAMA.pdf","6584-14-PANTALÓN  CALLE  DAMA","Cristian Esguerra","NUTRESA","80960461","COS-0012578 (Costeo)",""
"OS-0021054-6584-14-PANTALÓN  CALLE  DAMA",21054,"En Proceso","Confección",11500.0,60,"PANTALÓN  CALLE  DAMA",690000.0,"OP-NUTRESA 0006584","YAMILE SANDOVAL CAMACHO","","02/03/2026","18/03/2026","208108 FT. PANTALÓN CALLE CAQUI ADMINISTRADOR CORRAL TRADICIONAL GRUPO ACO DAMA.pdf","6584-14-PANTALÓN  CALLE  DAMA","Cristian Esguerra","NUTRESA","80960330","COS-0012578 (Costeo)",""
"OS-0021053-6533-1-CAMISA MANGA LARGA",21053,"Finalizado","Bordado",900.0,209,"CAMISA MANGA LARGA",188100.0,"OP-CLARO COLOMBIA 0006533","CARLOS ANDRES PEREZ CELIS","","06/03/2026","09/03/2026","FT. CAMISA BLANCO MANGA LARGA CAV Y TIENDA CLARO HOMBRE.pdf","6533-1-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","80958585","COS-0012424 (Costeo)",""
"OS-0021052-6533-4-CAMISA MANGA LARGA",21052,"Creado","Bordado",1000.0,700,"CAMISA MANGA LARGA",700000.0,"OP-CLARO COLOMBIA 0006533","CARLOS ANDRES PEREZ CELIS","","31/03/2026","06/04/2026","FT. BLUSA BLANCO MANGA LARGA CAV Y TIENDA CLARO DAMA.pdf","6533-4-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","80958367","COS-0012424 (Costeo)",""
"OS-0021051-6579-7-camisa",21051,"En Proceso","Confección",12000.0,20,"camisa",240000.0,"OP-NUTRESA 0006579","NEIFI CONSTANZA MORALES CASTAÑO","","02/03/2026","09/03/2026","202180 FT. BLUSA GRIS MANGA LARGA ADMINISTRADOR LEÑOS Y CARBÓN GRUPO ACO DAMA.pdf","6579-7-camisa","Cristian Esguerra","NUTRESA","80956909","COS-0012561 (Costeo)",""
"OS-0021050-6577-1-Camiseta polo",21050,"En Proceso","Confección",6500.0,478,"Camiseta polo",3107000.0,"OP-CREDIMINUTO 0006577","MOLT","","03/03/2026","04/03/2026","103292 FT. POLO ROJO BLANCO CELULAR NUEVO CREDIMINUTO HOMBRE.pdf","6577-1-Camiseta polo","Cristian Esguerra","CREDIMINUTO","80954999","COS-0012562 (Costeo)",""
"OS-0021049-6541-1-CAMISA MANGA LARGA",21049,"Creado","Bordado",6300.0,25,"CAMISA MANGA LARGA",157500.0,"OP-G4S 0006541","CARLOS ANDRES PEREZ CELIS","","02/03/2026","28/02/2026","FT. CAMISA BEIGE MANGA LARGA CPO G4S HOMBRE.pdf","6541-1-CAMISA MANGA LARGA","Cristian Esguerra","G4S","80848628","COS-0012428 (Costeo)",""
"OS-0021048-6581-2-Camisa  Indigo",21048,"Finalizado","Bordado",1300.0,58,"Camisa  Indigo",75400.0,"OP-NUTRESA 0006581","SEIIBA  SAS","","02/03/2026","04/03/2026","202174 FT. BLUSA AZUL CLARO MANGA LARGA CAJERO MESERO CORRAL GOURMET GRUPO ACO DAMA.pdf","6581-2-Camisa  Indigo","Cristian Esguerra","NUTRESA","80845759","COS-0012572 (Costeo)",""
"OS-0021047-6581-1-Camisa  Indigo",21047,"Finalizado","Bordado",1300.0,51,"Camisa  Indigo",66300.0,"OP-NUTRESA 0006581","SEIIBA  SAS","","02/03/2026","04/03/2026","102160 FT. CAMISA AZUL CLARO MANGA LARGA CAJERO MESERO CORRAL GOURMET GRUPO ACO HOMBRE.pdf","6581-1-Camisa  Indigo","Cristian Esguerra","NUTRESA","80845705","COS-0012572 (Costeo)",""
"OS-0021046-6473-5-CAMISA MANGA LARGA",21046,"En Proceso","Confección",12000.0,330,"CAMISA MANGA LARGA",3960000.0,"OP-AEROSAN S.A.S. 0006473","OSWALDO GUZMAN - SANDRA CAMISAS","","02/03/2026","18/03/2026","202234 FT. BLUSA OXFORD BLANCO MANGA LARGA AEROSAN DAMA.pdf","6473-5-CAMISA MANGA LARGA","Cristian Esguerra","AEROSAN S.A.S.","80845461","COS-0012247 (Costeo)",""
"OS-0021045-6559-5-BLUSA ANTIFLUIDO",21045,"Creado","Bordado",1000.0,18,"BLUSA ANTIFLUIDO",18000.0,"OP-Avante 0006559","CARLOS ANDRES PEREZ CELIS","","02/03/2026","04/03/2026","212032 FT. CONJUNTO ANTIFLUIDO GRIS SERV GENERALES AVANTE DAMA (3).pdf","6559-5-BLUSA ANTIFLUIDO","Cristian Esguerra","Avante","80844989","COS-0012336 (Costeo)",""
"OS-0021044-6582-1-Gorra seis cascos",21044,"En Proceso","Bordado",3900.0,230,"Gorra seis cascos",897000.0,"OP-NUTRESA 0006582","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","02/03/2026","04/03/2026","310081 FT. GORRA JEAN CORRA GOURMET GRUPO ACO UNISEX.pdf","6582-1-Gorra seis cascos","Cristian Esguerra","NUTRESA","80842382","COS-0012576 (Costeo)",""
"OS-0021043-6533-1-CAMISA MANGA LARGA",21043,"En Proceso","Confección",12000.0,300,"CAMISA MANGA LARGA",3600000.0,"OP-CLARO COLOMBIA 0006533","ICYACOL","","02/03/2026","27/03/2026","FT. CAMISA BLANCO MANGA LARGA CAV Y TIENDA CLARO HOMBRE.pdf","6533-1-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","80838673","COS-0012424 (Costeo)",""
"OS-0021042-6579-19-PANTALON RESORTADO DAMA",21042,"En Proceso","Confección",5500.0,54,"PANTALON RESORTADO DAMA",297000.0,"OP-NUTRESA 0006579","MC COMPANY SAS - EDWIN TORRES","","02/03/2026","12/03/2026","208105 FT. PANTALÓN DRIL BLANCO LÍDER COCINA AUXILIAR LEÑOS Y CARBÓN GRUPO ACO DAMA (2).pdf","6579-19-PANTALON RESORTADO DAMA","Cristian Esguerra","NUTRESA","80837251","COS-0012561 (Costeo)",""
"OS-0021041-6579-18-PANTALON RESORTADO CABALLERO",21041,"En Proceso","Confección",5500.0,131,"PANTALON RESORTADO CABALLERO",720500.0,"OP-NUTRESA 0006579","MC COMPANY SAS - EDWIN TORRES","","02/03/2026","12/03/2026","108108 FT. PANTALÓN DRIL BLANCO LÍDER COCINA AUXILIAR LEÑOS Y CARBÓN GRUPO ACO HOMBRE (1).pdf","6579-18-PANTALON RESORTADO CABALLERO","Cristian Esguerra","NUTRESA","80837090","COS-0012561 (Costeo)",""
"OS-0021040-6573-2-CAMISA MANGA CORTA",21040,"Finalizado","Bordado",3500.0,19,"CAMISA MANGA CORTA",66500.0,"OP-SITARA 0006573","CONFECCIONES DOTAJAVEL EMPRESA UNIPERSONAL","","27/02/2026","03/03/2026","104153 FT. BUSO MANGA CORTA PERCHADO BLANCO HOMBRE BOGOTÁ SITARA.pdf","6573-2-CAMISA MANGA CORTA","Cristian Esguerra","SITARA","80836466","COS-0012542 (Costeo)",""
"OS-0021039-6597-1-POLO MANGA CORTA",21039,"Finalizado","Bordado",800.0,49,"POLO MANGA CORTA",39200.0,"OP-SITARA 0006597","CONFECCIONES DOTAJAVEL EMPRESA UNIPERSONAL","","27/02/2026","03/03/2026","104155 FT. BUSO MANGA CORTA PERCHADO BLANCO BARANCA SITARA.pdf","6597-1-POLO MANGA CORTA","Cristian Esguerra","SITARA","80836235","COS-0012608 (Costeo)",""
"OS-0021038-6564-25-Pantalón dotación",21038,"Finalizado","Bordado",700.0,14,"Pantalón dotación",9800.0,"OP-NUTRESA 0006564","SEIIBA  SAS","","02/03/2026","04/03/2026","108092 FT. PANTALÓN DRIL BEIGE RESORTADO OPERARIO ACO HOMBRE.pdf","6564-25-Pantalón dotación","Cristian Esguerra","NUTRESA","80831449","COS-0012515 (Costeo)",""
"OS-0021037-6564-22-Camiseta Dril",21037,"Finalizado","Bordado|Bordado",700.0,11,"Camiseta Dril",23100.0,"OP-NUTRESA 0006564","SEIIBA  SAS","","02/03/2026","04/03/2026","103193 FT. POLO DRIL BEIGE OPERARIO PRODUCCIÓN ACO HOMBRE.pdf","6564-22-Camiseta Dril","Cristian Esguerra","NUTRESA","80829265","COS-0012515 (Costeo)",""
"OS-0021036-6533-4-CAMISA MANGA LARGA",21036,"Finalizado","Bordado",900.0,234,"CAMISA MANGA LARGA",210600.0,"OP-CLARO COLOMBIA 0006533","SEIIBA  SAS","","02/02/2026","04/03/2026","FT. BLUSA BLANCO MANGA LARGA CAV Y TIENDA CLARO DAMA.pdf","6533-4-CAMISA MANGA LARGA","Cristian Esguerra","CLARO COLOMBIA","80812998","COS-0012424 (Costeo)",""
"OS-0021035-6541-1-CAMISA MANGA LARGA",21035,"En Proceso","Confección",18000.0,25,"CAMISA MANGA LARGA",450000.0,"OP-G4S 0006541","CONFECCIONES INFORMALES-CONFORMA LIMITADA","","27/02/2026","02/03/2026","FT. CAMISA BEIGE MANGA LARGA CPO G4S HOMBRE.pdf","6541-1-CAMISA MANGA LARGA","Cristian Esguerra","G4S","80811883","COS-0012428 (Costeo)",""
"OS-0021034-6577-1-Camiseta polo",21034,"En Proceso","Confección",6500.0,150,"Camiseta polo",975000.0,"OP-CREDIMINUTO 0006577","MARIANOROCA SAS - CESAR","","02/03/2026","11/03/2026","103292 FT. POLO ROJO BLANCO CELULAR NUEVO CREDIMINUTO HOMBRE.pdf","6577-1-Camiseta polo","Cristian Esguerra","CREDIMINUTO","80811161","COS-0012562 (Costeo)",""
